date,product_id,store_id,inventory
2025-12-23,P005,S03,74
2025-12-23,P005,S04,134
2025-12-23,P005,S05,275
2025-12-23,P005,S06,134
2025-12-23,P005,S07,289
2025-12-23,P005,S08,134
2025-12-23,P005,S09,128
2025-12-23,P005,S10,249
2025-12-23,P006,S01,71
2025-12-23,P006,S02,200
2025-12-23,P006,S03,52
2025-12-23,P006,S04,312
2025-12-23,P006,S05,83
2025-12-23,P006,S06,69
2025-12-23,P006,S07,40
2025-12-23,P006,S08,134
2025-12-23,P006,S09,230
2025-12-23,P006,S10,92
2025-12-23,P007,S01,114
2025-12-23,P007,S02,201
2025-12-23,P007,S03,234
2025-12-23,P007,S04,87
2025-12-23,P007,S05,277
2025-12-23,P007,S06,177
2025-12-23,P007,S07,63
2025-12-23,P007,S08,194
2025-12-23,P007,S09,73
2025-12-23,P007,S10,81
2025-12-23,P008,S01,159
2025-12-23,P008,S02,193
2025-12-23,P008,S03,193
2025-12-23,P008,S04,58
2025-12-23,P008,S05,84
2025-12-23,P008,S06,277
2025-12-23,P008,S07,80
2025-12-23,P008,S08,104
2025-12-23,P008,S09,138
2025-12-23,P008,S10,55
2025-12-23,P009,S01,103
2025-12-23,P009,S02,271
2025-12-23,P009,S03,96
2025-12-23,P009,S04,68
2025-12-23,P009,S05,66
2025-12-23,P009,S06,36
2025-12-23,P009,S07,77
2025-12-23,P009,S08,83
2025-12-23,P009,S09,188
2025-12-23,P009,S10,119
2025-12-23,P010,S01,86
2025-12-23,P010,S02,50
2025-12-23,P010,S03,34
2025-12-23,P010,S04,137
2025-12-23,P010,S05,37
2025-12-23,P010,S06,103
2025-12-23,P010,S07,52
2025-12-23,P010,S08,104
2025-12-23,P010,S09,258
2025-12-23,P010,S10,98
2025-12-23,P011,S01,139
2025-12-23,P011,S02,132
2025-12-23,P011,S03,84
2025-12-23,P011,S04,105
2025-12-23,P011,S05,107
2025-12-23,P011,S06,273
2025-12-23,P011,S07,101
2025-12-23,P011,S08,261
2025-12-23,P011,S09,48
2025-12-23,P011,S10,248
2025-12-23,P012,S01,300
2025-12-23,P012,S02,113
2025-12-23,P012,S03,116
2025-12-23,P012,S04,268
2025-12-23,P012,S05,98
2025-12-23,P012,S06,28
2025-12-23,P012,S07,44
2025-12-23,P012,S08,234
2025-12-23,P012,S09,63
2025-12-23,P012,S10,53
2025-12-23,P013,S01,38
2025-12-23,P013,S02,66
2025-12-23,P013,S03,35
2025-12-23,P013,S04,120
2025-12-23,P013,S05,250
2025-12-23,P013,S06,81
2025-12-23,P013,S07,78
2025-12-23,P013,S08,66
2025-12-23,P013,S09,216
2025-12-23,P013,S10,92
2025-12-23,P014,S01,114
2025-12-23,P014,S02,46
2025-12-23,P014,S03,35
2025-12-23,P014,S04,388
2025-12-23,P014,S05,206
2025-12-23,P014,S06,42
2025-12-23,P014,S07,77
2025-12-23,P014,S08,89
2025-12-23,P014,S09,102
2025-12-23,P014,S10,77
2025-12-23,P015,S01,81
2025-12-23,P015,S02,34
2025-12-23,P015,S03,36
2025-12-23,P015,S04,274
2025-12-23,P015,S05,241
2025-12-23,P015,S06,96
2025-12-23,P015,S07,207
2025-12-23,P015,S08,90
2025-12-23,P015,S09,135
2025-12-23,P015,S10,38
2025-12-23,P016,S01,80
2025-12-23,P016,S02,64
2025-12-23,P016,S03,47
2025-12-23,P016,S04,128
2025-12-23,P016,S05,315
2025-12-23,P016,S06,95
2025-12-23,P016,S07,70
2025-12-23,P016,S08,287
2025-12-23,P016,S09,69
2025-12-23,P016,S10,83
2025-12-23,P017,S01,56
2025-12-23,P017,S02,66
2025-12-23,P017,S03,139
2025-12-23,P017,S04,34
2025-12-23,P017,S05,138
2025-12-23,P017,S06,434
2025-12-23,P017,S07,136
2025-12-23,P017,S08,253
2025-12-23,P017,S09,172
2025-12-23,P017,S10,28
2025-12-23,P018,S01,286
2025-12-23,P018,S02,169
2025-12-23,P018,S03,159
2025-12-23,P018,S04,318
2025-12-23,P018,S05,25
2025-12-23,P018,S06,181
2025-12-23,P018,S07,111
2025-12-23,P018,S08,51
2025-12-23,P018,S09,134
2025-12-23,P018,S10,182
2025-12-23,P019,S01,250
2025-12-23,P019,S02,101
2025-12-23,P019,S03,38
2025-12-23,P019,S04,243
2025-12-23,P019,S05,97
2025-12-23,P019,S06,50
2025-12-23,P019,S07,38
2025-12-23,P019,S08,72
2025-12-23,P019,S09,37
2025-12-23,P019,S10,53
2025-12-23,P020,S01,75
2025-12-23,P020,S02,95
2025-12-23,P020,S03,75
2025-12-23,P020,S04,96
2025-12-23,P020,S05,98
2025-12-23,P020,S06,187
2025-12-23,P020,S07,242
2025-12-23,P020,S08,57
2025-12-23,P020,S09,133
2025-12-23,P020,S10,128
2025-12-23,P021,S01,130
2025-12-23,P021,S02,193
2025-12-23,P021,S03,85
2025-12-23,P021,S04,81
2025-12-23,P021,S05,63
2025-12-23,P021,S06,39
2025-12-23,P021,S07,303
2025-12-23,P021,S08,178
2025-12-23,P021,S09,52
2025-12-23,P021,S10,123
2025-12-23,P022,S01,114
2025-12-23,P022,S02,196
2025-12-23,P022,S03,306
2025-12-23,P022,S04,106
2025-12-23,P022,S05,130
2025-12-23,P022,S06,145
2025-12-23,P022,S07,326
2025-12-23,P022,S08,54
2025-12-23,P022,S09,27
2025-12-23,P022,S10,46
2025-12-23,P023,S01,46
2025-12-23,P023,S02,57
2025-12-23,P023,S03,239
2025-12-23,P023,S04,239
2025-12-23,P023,S05,67
2025-12-23,P023,S06,170
2025-12-23,P023,S07,283
2025-12-23,P023,S08,42
2025-12-23,P023,S09,84
2025-12-23,P023,S10,184
2025-12-23,P024,S01,461
2025-12-23,P024,S02,172
2025-12-23,P024,S03,122
2025-12-23,P024,S04,111
2025-12-23,P024,S05,45
2025-12-23,P024,S06,104
2025-12-23,P024,S07,56
2025-12-23,P024,S08,53
2025-12-23,P024,S09,33
2025-12-23,P024,S10,206
2025-12-23,P025,S01,39
2025-12-23,P025,S02,74
2025-12-23,P025,S03,76
2025-12-23,P025,S04,78
2025-12-23,P025,S05,167
2025-12-23,P025,S06,108
2025-12-23,P025,S07,138
2025-12-23,P025,S08,198
2025-12-23,P025,S09,230
2025-12-23,P025,S10,331
2025-12-23,P026,S01,252
2025-12-23,P026,S02,161
2025-12-23,P026,S03,255
2025-12-23,P026,S04,84
2025-12-23,P026,S05,247
2025-12-23,P026,S06,97
2025-12-23,P026,S07,214
2025-12-23,P026,S08,143
2025-12-23,P026,S09,54
2025-12-23,P026,S10,133
2025-12-23,P027,S01,181
2025-12-23,P027,S02,258
2025-12-23,P027,S03,20
2025-12-23,P027,S04,238
2025-12-23,P027,S05,18
2025-12-23,P027,S06,180
2025-12-23,P027,S07,101
2025-12-23,P027,S08,36
2025-12-23,P027,S09,147
2025-12-23,P027,S10,109
2025-12-23,P028,S01,27
2025-12-23,P028,S02,160
2025-12-23,P028,S03,36
2025-12-23,P028,S04,148
2025-12-23,P028,S05,158
2025-12-23,P028,S06,91
2025-12-23,P028,S07,30
2025-12-23,P028,S08,29
2025-12-23,P028,S09,306
2025-12-23,P028,S10,129
2025-12-23,P029,S01,190
2025-12-23,P029,S02,285
2025-12-23,P029,S03,64
2025-12-23,P029,S04,29
2025-12-23,P029,S05,86
2025-12-23,P029,S06,333
2025-12-23,P029,S07,113
2025-12-23,P029,S08,64
2025-12-23,P029,S09,111
2025-12-23,P029,S10,42
2025-12-23,P030,S01,257
2025-12-23,P030,S02,182
2025-12-23,P030,S03,182
2025-12-23,P030,S04,79
2025-12-23,P030,S05,258
2025-12-23,P030,S06,63
2025-12-23,P030,S07,141
2025-12-23,P030,S08,95
2025-12-23,P030,S09,96
2025-12-23,P030,S10,149
2025-12-23,P031,S01,33
2025-12-23,P031,S02,52
2025-12-23,P031,S03,100
2025-12-23,P031,S04,167
2025-12-23,P031,S05,105
2025-12-23,P031,S06,82
2025-12-23,P031,S07,113
2025-12-23,P031,S08,135
2025-12-23,P031,S09,219
2025-12-23,P031,S10,122
2025-12-23,P032,S01,88
2025-12-23,P032,S02,294
2025-12-23,P032,S03,111
2025-12-23,P032,S04,198
2025-12-23,P032,S05,217
2025-12-23,P032,S06,69
2025-12-23,P032,S07,75
2025-12-23,P032,S08,56
2025-12-23,P032,S09,125
2025-12-23,P032,S10,42
2025-12-23,P033,S01,61
2025-12-23,P033,S02,289
2025-12-23,P033,S03,24
2025-12-23,P033,S04,67
2025-12-23,P033,S05,71
2025-12-23,P033,S06,286
2025-12-23,P033,S07,83
2025-12-23,P033,S08,57
2025-12-23,P033,S09,37
2025-12-23,P033,S10,118
2025-12-23,P034,S01,114
2025-12-23,P034,S02,268
2025-12-23,P034,S03,219
2025-12-23,P034,S04,86
2025-12-23,P034,S05,108
2025-12-23,P034,S06,106
2025-12-23,P034,S07,161
2025-12-23,P034,S08,98
2025-12-23,P034,S09,173
2025-12-23,P034,S10,88
2025-12-23,P035,S01,298
2025-12-23,P035,S02,175
2025-12-23,P035,S03,159
2025-12-23,P035,S04,59
2025-12-23,P035,S05,106
2025-12-23,P035,S06,93
2025-12-23,P035,S07,367
2025-12-23,P035,S08,115
2025-12-23,P035,S09,160
2025-12-23,P035,S10,292
2025-12-23,P036,S01,68
2025-12-23,P036,S02,295
2025-12-23,P036,S03,57
2025-12-23,P036,S04,64
2025-12-23,P036,S05,42
2025-12-23,P036,S06,108
2025-12-23,P036,S07,67
2025-12-23,P036,S08,144
2025-12-23,P036,S09,227
2025-12-23,P036,S10,153
2025-12-23,P037,S01,402
2025-12-23,P037,S02,75
2025-12-23,P037,S03,210
2025-12-23,P037,S04,334
2025-12-23,P037,S05,185
2025-12-23,P037,S06,101
2025-12-23,P037,S07,134
2025-12-23,P037,S08,200
2025-12-23,P037,S09,108
2025-12-23,P037,S10,36
2025-12-23,P038,S01,40
2025-12-23,P038,S02,268
2025-12-23,P038,S03,125
2025-12-23,P038,S04,229
2025-12-23,P038,S05,216
2025-12-23,P038,S06,104
2025-12-23,P038,S07,113
2025-12-23,P038,S08,110
2025-12-23,P038,S09,201
2025-12-23,P038,S10,32
2025-12-23,P039,S01,265
2025-12-23,P039,S02,222
2025-12-23,P039,S03,150
2025-12-23,P039,S04,194
2025-12-23,P039,S05,220
2025-12-23,P039,S06,187
2025-12-23,P039,S07,37
2025-12-23,P039,S08,326
2025-12-23,P039,S09,229
2025-12-23,P039,S10,119
2025-12-23,P040,S01,181
2025-12-23,P040,S02,67
2025-12-23,P040,S03,25
2025-12-23,P040,S04,125
2025-12-23,P040,S05,282
2025-12-23,P040,S06,471
2025-12-23,P040,S07,78
2025-12-23,P040,S08,21
2025-12-23,P040,S09,160
2025-12-23,P040,S10,87
2025-12-23,P041,S01,183
2025-12-23,P041,S02,94
2025-12-23,P041,S03,72
2025-12-23,P041,S04,108
2025-12-23,P041,S05,73
2025-12-23,P041,S06,232
2025-12-23,P041,S07,84
2025-12-23,P041,S08,64
2025-12-23,P041,S09,110
2025-12-23,P041,S10,131
2025-12-23,P042,S01,321
2025-12-23,P042,S02,106
2025-12-23,P042,S03,268
2025-12-23,P042,S04,64
2025-12-23,P042,S05,203
2025-12-23,P042,S06,141
2025-12-23,P042,S07,111
2025-12-23,P042,S08,75
2025-12-23,P042,S09,43
2025-12-23,P042,S10,51
2025-12-23,P043,S01,85
2025-12-23,P043,S02,174
2025-12-23,P043,S03,69
2025-12-23,P043,S04,74
2025-12-23,P043,S05,102
2025-12-23,P043,S06,148
2025-12-23,P043,S07,325
2025-12-23,P043,S08,119
2025-12-23,P043,S09,33
2025-12-23,P043,S10,157
2025-12-23,P044,S01,150
2025-12-23,P044,S02,151
2025-12-23,P044,S03,142
2025-12-23,P044,S04,132
2025-12-23,P044,S05,223
2025-12-23,P044,S06,267
2025-12-23,P044,S07,126
2025-12-23,P044,S08,103
2025-12-23,P044,S09,127
2025-12-23,P044,S10,269
2025-12-23,P045,S01,175
2025-12-23,P045,S02,92
2025-12-23,P045,S03,440
2025-12-23,P045,S04,114
2025-12-23,P045,S05,282
2025-12-23,P045,S06,95
2025-12-23,P045,S07,122
2025-12-23,P045,S08,49
2025-12-23,P045,S09,91
2025-12-23,P045,S10,287
2025-12-23,P046,S01,127
2025-12-23,P046,S02,104
2025-12-23,P046,S03,81
2025-12-23,P046,S04,94
2025-12-23,P046,S05,119
2025-12-23,P046,S06,165
2025-12-23,P046,S07,139
2025-12-23,P046,S08,208
2025-12-23,P046,S09,261
2025-12-23,P046,S10,11
2025-12-23,P047,S01,138
2025-12-23,P047,S02,131
2025-12-23,P047,S03,85
2025-12-23,P047,S04,73
2025-12-23,P047,S05,188
2025-12-23,P047,S06,224
2025-12-23,P047,S07,55
2025-12-23,P047,S08,81
2025-12-23,P047,S09,90
2025-12-23,P047,S10,122
2025-12-23,P048,S01,236
2025-12-23,P048,S02,140
2025-12-23,P048,S03,92
2025-12-23,P048,S04,92
2025-12-23,P048,S05,68
2025-12-23,P048,S06,171
2025-12-23,P048,S07,111
2025-12-23,P048,S08,103
2025-12-23,P048,S09,25
2025-12-23,P048,S10,182
2025-12-23,P049,S01,182
2025-12-23,P049,S02,235
2025-12-23,P049,S03,127
2025-12-23,P049,S04,69
2025-12-23,P049,S05,326
2025-12-23,P049,S06,61
2025-12-23,P049,S07,218
2025-12-23,P049,S08,79
2025-12-23,P049,S09,220
2025-12-23,P049,S10,84
2025-12-23,P050,S01,40
2025-12-23,P050,S02,57
2025-12-23,P050,S03,285
2025-12-23,P050,S04,236
2025-12-23,P050,S05,96
2025-12-23,P050,S06,178
2025-12-23,P050,S07,118
2025-12-23,P050,S08,306
2025-12-23,P050,S09,102
2025-12-23,P050,S10,151
2025-12-23,P051,S01,171
2025-12-23,P051,S02,182
2025-12-23,P051,S03,63
2025-12-23,P051,S04,290
2025-12-23,P051,S05,43
2025-12-23,P051,S06,169
2025-12-23,P051,S07,272
2025-12-23,P051,S08,155
2025-12-23,P051,S09,71
2025-12-23,P051,S10,223
2025-12-23,P052,S01,188
2025-12-23,P052,S02,75
2025-12-23,P052,S03,73
2025-12-23,P052,S04,20
2025-12-23,P052,S05,38
2025-12-23,P052,S06,50
2025-12-23,P052,S07,85
2025-12-23,P052,S08,57
2025-12-23,P052,S09,165
2025-12-23,P052,S10,187
2025-12-23,P053,S01,175
2025-12-23,P053,S02,193
2025-12-23,P053,S03,57
2025-12-23,P053,S04,94
2025-12-23,P053,S05,35
2025-12-23,P053,S06,262
2025-12-23,P053,S07,187
2025-12-23,P053,S08,106
2025-12-23,P053,S09,44
2025-12-23,P053,S10,75
2025-12-23,P054,S01,138
2025-12-23,P054,S02,259
2025-12-23,P054,S03,66
2025-12-23,P054,S04,107
2025-12-23,P054,S05,105
2025-12-23,P054,S06,92
2025-12-23,P054,S07,112
2025-12-23,P054,S08,274
2025-12-23,P054,S09,107
2025-12-23,P054,S10,66
2025-12-23,P055,S01,54
2025-12-23,P055,S02,110
2025-12-23,P055,S03,203
2025-12-23,P055,S04,238
2025-12-23,P055,S05,200
2025-12-23,P055,S06,28
2025-12-23,P055,S07,91
2025-12-23,P055,S08,168
2025-12-23,P055,S09,76
2025-12-23,P055,S10,318
2025-12-23,P056,S01,60
2025-12-23,P056,S02,96
2025-12-23,P056,S03,79
2025-12-23,P056,S04,192
2025-12-23,P056,S05,277
2025-12-23,P056,S06,209
2025-12-23,P056,S07,240
2025-12-23,P056,S08,34
2025-12-23,P056,S09,31
2025-12-23,P056,S10,198
2025-12-23,P057,S01,56
2025-12-23,P057,S02,204
2025-12-23,P057,S03,73
2025-12-23,P057,S04,182
2025-12-23,P057,S05,55
2025-12-23,P057,S06,192
2025-12-23,P057,S07,171
2025-12-23,P057,S08,154
2025-12-23,P057,S09,207
2025-12-23,P057,S10,176
2025-12-23,P058,S01,55
2025-12-23,P058,S02,99
2025-12-23,P058,S03,247
2025-12-23,P058,S04,231
2025-12-23,P058,S05,109
2025-12-23,P058,S06,150
2025-12-23,P058,S07,142
2025-12-23,P058,S08,52
2025-12-23,P058,S09,237
2025-12-23,P058,S10,254
2025-12-23,P059,S01,38
2025-12-23,P059,S02,358
2025-12-23,P059,S03,128
2025-12-23,P059,S04,11
2025-12-23,P059,S05,110
2025-12-23,P059,S06,178
2025-12-23,P059,S07,48
2025-12-23,P059,S08,135
2025-12-23,P059,S09,127
2025-12-23,P059,S10,88
2025-12-23,P060,S01,145
2025-12-23,P060,S02,31
2025-12-23,P060,S03,228
2025-12-23,P060,S04,199
2025-12-23,P060,S05,9
2025-12-23,P060,S06,123
2025-12-23,P060,S07,287
2025-12-23,P060,S08,52
2025-12-23,P060,S09,79
2025-12-23,P060,S10,262
2025-12-24,P001,S01,132
2025-12-24,P001,S02,52
2025-12-24,P001,S03,66
2025-12-24,P001,S04,65
2025-12-24,P001,S05,115
2025-12-24,P001,S06,58
2025-12-24,P001,S07,54
2025-12-24,P001,S08,85
2025-12-24,P001,S09,151
2025-12-24,P001,S10,58
2025-12-24,P002,S01,231
2025-12-24,P002,S02,114
2025-12-24,P002,S03,188
2025-12-24,P002,S04,182
2025-12-24,P002,S05,265
2025-12-24,P002,S06,170
2025-12-24,P002,S07,267
2025-12-24,P002,S08,101
2025-12-24,P002,S09,113
2025-12-24,P002,S10,68
2025-12-24,P003,S01,46
2025-12-24,P003,S02,107
2025-12-24,P003,S03,32
2025-12-24,P003,S04,241
2025-12-24,P003,S05,93
2025-12-24,P003,S06,176
2025-12-24,P003,S07,150
2025-12-24,P003,S08,348
2025-12-24,P003,S09,97
2025-12-24,P003,S10,147
2025-12-24,P004,S01,269
2025-12-24,P004,S02,125
2025-12-24,P004,S03,149
2025-12-24,P004,S04,314
2025-12-24,P004,S05,66
2025-12-24,P004,S06,82
2025-12-24,P004,S07,87
2025-12-24,P004,S08,121
2025-12-24,P004,S09,158
2025-12-24,P004,S10,84
2025-12-24,P005,S01,52
2025-12-24,P005,S02,109
2025-12-24,P005,S03,115
2025-12-24,P005,S04,176
2025-12-24,P005,S05,179
2025-12-24,P005,S06,293
2025-12-24,P005,S07,74
2025-12-24,P005,S08,193
2025-12-24,P005,S09,154
2025-12-24,P005,S10,117
2025-12-24,P006,S01,44
2025-12-24,P006,S02,174
2025-12-24,P006,S03,263
2025-12-24,P006,S04,162
2025-12-24,P006,S05,97
2025-12-24,P006,S06,173
2025-12-24,P006,S07,213
2025-12-24,P006,S08,117
2025-12-24,P006,S09,76
2025-12-24,P006,S10,32
2025-12-24,P007,S01,166
2025-12-24,P007,S02,272
2025-12-24,P007,S03,228
2025-12-24,P007,S04,279
2025-12-24,P007,S05,150
2025-12-24,P007,S06,132
2025-12-24,P007,S07,112
2025-12-24,P007,S08,103
2025-12-24,P007,S09,165
2025-12-24,P007,S10,58
2025-12-24,P008,S01,387
2025-12-24,P008,S02,178
2025-12-24,P008,S03,42
2025-12-24,P008,S04,120
2025-12-24,P008,S05,228
2025-12-24,P008,S06,11
2025-12-24,P008,S07,133
2025-12-24,P008,S08,115
2025-12-24,P008,S09,219
2025-12-24,P008,S10,192
2025-12-24,P009,S01,276
2025-12-24,P009,S02,258
2025-12-24,P009,S03,149
2025-12-24,P009,S04,141
2025-12-24,P009,S05,161
2025-12-24,P009,S06,66
2025-12-24,P009,S07,53
2025-12-24,P009,S08,84
2025-12-24,P009,S09,36
2025-12-24,P009,S10,210
2025-12-24,P010,S01,135
2025-12-24,P010,S02,41
2025-12-24,P010,S03,152
2025-12-24,P010,S04,16
2025-12-24,P010,S05,149
2025-12-24,P010,S06,189
2025-12-24,P010,S07,329
2025-12-24,P010,S08,185
2025-12-24,P010,S09,70
2025-12-24,P010,S10,69
2025-12-24,P011,S01,67
2025-12-24,P011,S02,198
2025-12-24,P011,S03,90
2025-12-24,P011,S04,179
2025-12-24,P011,S05,88
2025-12-24,P011,S06,274
2025-12-24,P011,S07,60
2025-12-24,P011,S08,58
2025-12-24,P011,S09,67
2025-12-24,P011,S10,76
2025-12-24,P012,S01,184
2025-12-24,P012,S02,160
2025-12-24,P012,S03,45
2025-12-24,P012,S04,166
2025-12-24,P012,S05,158
2025-12-24,P012,S06,37
2025-12-24,P012,S07,19
2025-12-24,P012,S08,146
2025-12-24,P012,S09,80
2025-12-24,P012,S10,158
2025-12-24,P013,S01,67
2025-12-24,P013,S02,46
2025-12-24,P013,S03,157
2025-12-24,P013,S04,265
2025-12-24,P013,S05,152
2025-12-24,P013,S06,120
2025-12-24,P013,S07,171
2025-12-24,P013,S08,79
2025-12-24,P013,S09,86
2025-12-24,P013,S10,102
2025-12-24,P014,S01,64
2025-12-24,P014,S02,228
2025-12-24,P014,S03,155
2025-12-24,P014,S04,356
2025-12-24,P014,S05,92
2025-12-24,P014,S06,189
2025-12-24,P014,S07,21
2025-12-24,P014,S08,136
2025-12-24,P014,S09,35
2025-12-24,P014,S10,54
2025-12-24,P015,S01,124
2025-12-24,P015,S02,30
2025-12-24,P015,S03,77
2025-12-24,P015,S04,370
2025-12-24,P015,S05,201
2025-12-24,P015,S06,58
2025-12-24,P015,S07,52
2025-12-24,P015,S08,240
2025-12-24,P015,S09,154
2025-12-24,P015,S10,180
2025-12-24,P016,S01,192
2025-12-24,P016,S02,254
2025-12-24,P016,S03,43
2025-12-24,P016,S04,31
2025-12-24,P016,S05,43
2025-12-24,P016,S06,169
2025-12-24,P016,S07,200
2025-12-24,P016,S08,129
2025-12-24,P016,S09,80
2025-12-24,P016,S10,161
2025-12-24,P017,S01,68
2025-12-24,P017,S02,55
2025-12-24,P017,S03,342
2025-12-24,P017,S04,69
2025-12-24,P017,S05,139
2025-12-24,P017,S06,144
2025-12-24,P017,S07,238
2025-12-24,P017,S08,94
2025-12-24,P017,S09,58
2025-12-24,P017,S10,76
2025-12-24,P018,S01,110
2025-12-24,P018,S02,175
2025-12-24,P018,S03,84
2025-12-24,P018,S04,179
2025-12-24,P018,S05,106
2025-12-24,P018,S06,224
2025-12-24,P018,S07,163
2025-12-24,P018,S08,267
2025-12-24,P018,S09,153
2025-12-24,P018,S10,233
2025-12-24,P019,S01,164
2025-12-24,P019,S02,107
2025-12-24,P019,S03,204
2025-12-24,P019,S04,28
2025-12-24,P019,S05,317
2025-12-24,P019,S06,212
2025-12-24,P019,S07,246
2025-12-24,P019,S08,193
2025-12-24,P019,S09,207
2025-12-24,P019,S10,130
2025-12-24,P020,S01,84
2025-12-24,P020,S02,292
2025-12-24,P020,S03,94
2025-12-24,P020,S04,116
2025-12-24,P020,S05,264
2025-12-24,P020,S06,152
2025-12-24,P020,S07,43
2025-12-24,P020,S08,35
2025-12-24,P020,S09,104
2025-12-24,P020,S10,120
2025-12-24,P021,S01,60
2025-12-24,P021,S02,96
2025-12-24,P021,S03,216
2025-12-24,P021,S04,66
2025-12-24,P021,S05,118
2025-12-24,P021,S06,61
2025-12-24,P021,S07,61
2025-12-24,P021,S08,191
2025-12-24,P021,S09,129
2025-12-24,P021,S10,22
2025-12-24,P022,S01,55
2025-12-24,P022,S02,84
2025-12-24,P022,S03,83
2025-12-24,P022,S04,194
2025-12-24,P022,S05,87
2025-12-24,P022,S06,35
2025-12-24,P022,S07,208
2025-12-24,P022,S08,108
2025-12-24,P022,S09,291
2025-12-24,P022,S10,51
2025-12-24,P023,S01,243
2025-12-24,P023,S02,323
2025-12-24,P023,S03,109
2025-12-24,P023,S04,110
2025-12-24,P023,S05,321
2025-12-24,P023,S06,87
2025-12-24,P023,S07,156
2025-12-24,P023,S08,36
2025-12-24,P023,S09,31
2025-12-24,P023,S10,67
2025-12-24,P024,S01,100
2025-12-24,P024,S02,199
2025-12-24,P024,S03,176
2025-12-24,P024,S04,100
2025-12-24,P024,S05,69
2025-12-24,P024,S06,157
2025-12-24,P024,S07,39
2025-12-24,P024,S08,44
2025-12-24,P024,S09,220
2025-12-24,P024,S10,103
2025-12-24,P025,S01,148
2025-12-24,P025,S02,74
2025-12-24,P025,S03,90
2025-12-24,P025,S04,82
2025-12-24,P025,S05,131
2025-12-24,P025,S06,48
2025-12-24,P025,S07,186
2025-12-24,P025,S08,131
2025-12-24,P025,S09,197
2025-12-24,P025,S10,110
2025-12-24,P026,S01,166
2025-12-24,P026,S02,236
2025-12-24,P026,S03,42
2025-12-24,P026,S04,123
2025-12-24,P026,S05,258
2025-12-24,P026,S06,99
2025-12-24,P026,S07,71
2025-12-24,P026,S08,103
2025-12-24,P026,S09,62
2025-12-24,P026,S10,20
2025-12-24,P027,S01,285
2025-12-24,P027,S02,178
2025-12-24,P027,S03,226
2025-12-24,P027,S04,69
2025-12-24,P027,S05,263
2025-12-24,P027,S06,171
2025-12-24,P027,S07,40
2025-12-24,P027,S08,25
2025-12-24,P027,S09,333
2025-12-24,P027,S10,26
2025-12-24,P028,S01,32
2025-12-24,P028,S02,23
2025-12-24,P028,S03,84
2025-12-24,P028,S04,53
2025-12-24,P028,S05,248
2025-12-24,P028,S06,87
2025-12-24,P028,S07,128
2025-12-24,P028,S08,73
2025-12-24,P028,S09,181
2025-12-24,P028,S10,85
2025-12-24,P029,S01,85
2025-12-24,P029,S02,268
2025-12-24,P029,S03,211
2025-12-24,P029,S04,60
2025-12-24,P029,S05,174
2025-12-24,P029,S06,60
2025-12-24,P029,S07,23
2025-12-24,P029,S08,92
2025-12-24,P029,S09,41
2025-12-24,P029,S10,34
2025-12-24,P030,S01,205
2025-12-24,P030,S02,35
2025-12-24,P030,S03,59
2025-12-24,P030,S04,143
2025-12-24,P030,S05,26
2025-12-24,P030,S06,217
2025-12-24,P030,S07,69
2025-12-24,P030,S08,270
2025-12-24,P030,S09,137
2025-12-24,P030,S10,187
2025-12-24,P031,S01,68
2025-12-24,P031,S02,39
2025-12-24,P031,S03,93
2025-12-24,P031,S04,53
2025-12-24,P031,S05,130
2025-12-24,P031,S06,197
2025-12-24,P031,S07,32
2025-12-24,P031,S08,153
2025-12-24,P031,S09,81
2025-12-24,P031,S10,84
2025-12-24,P032,S01,89
2025-12-24,P032,S02,224
2025-12-24,P032,S03,140
2025-12-24,P032,S04,346
2025-12-24,P032,S05,64
2025-12-24,P032,S06,175
2025-12-24,P032,S07,180
2025-12-24,P032,S08,33
2025-12-24,P032,S09,19
2025-12-24,P032,S10,104
2025-12-24,P033,S01,105
2025-12-24,P033,S02,53
2025-12-24,P033,S03,68
2025-12-24,P033,S04,147
2025-12-24,P033,S05,141
2025-12-24,P033,S06,36
2025-12-24,P033,S07,207
2025-12-24,P033,S08,125
2025-12-24,P033,S09,262
2025-12-24,P033,S10,111
2025-12-24,P034,S01,139
2025-12-24,P034,S02,286
2025-12-24,P034,S03,215
2025-12-24,P034,S04,154
2025-12-24,P034,S05,95
2025-12-24,P034,S06,94
2025-12-24,P034,S07,58
2025-12-24,P034,S08,254
2025-12-24,P034,S09,47
2025-12-24,P034,S10,21
2025-12-24,P035,S01,141
2025-12-24,P035,S02,171
2025-12-24,P035,S03,84
2025-12-24,P035,S04,93
2025-12-24,P035,S05,106
2025-12-24,P035,S06,113
2025-12-24,P035,S07,80
2025-12-24,P035,S08,255
2025-12-24,P035,S09,212
2025-12-24,P035,S10,34
2025-12-24,P036,S01,56
2025-12-24,P036,S02,247
2025-12-24,P036,S03,145
2025-12-24,P036,S04,185
2025-12-24,P036,S05,34
2025-12-24,P036,S06,119
2025-12-24,P036,S07,251
2025-12-24,P036,S08,91
2025-12-24,P036,S09,88
2025-12-24,P036,S10,220
2025-12-24,P037,S01,239
2025-12-24,P037,S02,175
2025-12-24,P037,S03,305
2025-12-24,P037,S04,64
2025-12-24,P037,S05,66
2025-12-24,P037,S06,177
2025-12-24,P037,S07,76
2025-12-24,P037,S08,123
2025-12-24,P037,S09,17
2025-12-24,P037,S10,121
2025-12-24,P038,S01,40
2025-12-24,P038,S02,275
2025-12-24,P038,S03,321
2025-12-24,P038,S04,18
